"user_id","feature_enabled","experiment_selected_date","event_date","games_played","revenue"
5777,0,2018-01-17,2018-01-21,11,0
5777,0,2018-01-17,2018-01-22,20,0
5781,0,2018-01-17,2018-01-15,5,0
5781,0,2018-01-17,2018-01-16,11,0
5781,0,2018-01-17,2018-01-17,11,0
5781,0,2018-01-17,2018-01-18,1,0
5781,0,2018-01-17,2018-01-19,5,0
5781,0,2018-01-17,2018-01-20,17,0
5781,0,2018-01-17,2018-01-21,8,0
5781,0,2018-01-17,2018-01-22,10,0
5781,0,2018-01-17,2018-01-23,0,0
5781,0,2018-01-17,2018-01-24,5,0
5791,0,2018-01-21,2018-01-21,5,0
5791,0,2018-01-21,2018-01-23,0,0
5793,1,2018-01-17,2018-01-15,1,0
5793,1,2018-01-17,2018-01-16,8,0
5793,1,2018-01-17,2018-01-17,7,0
5793,1,2018-01-17,2018-01-18,7,0
5793,1,2018-01-17,2018-01-19,7,0
5793,1,2018-01-17,2018-01-20,2,0
5793,1,2018-01-17,2018-01-21,6,0
5793,1,2018-01-17,2018-01-22,7,0
5793,1,2018-01-17,2018-01-23,14,0
5793,1,2018-01-17,2018-01-24,14,0
5803,0,2018-01-17,2018-01-15,2,0
5803,0,2018-01-17,2018-01-16,6,0
5803,0,2018-01-17,2018-01-17,0,0
5803,0,2018-01-17,2018-01-18,2,0
5803,0,2018-01-17,2018-01-19,2,0
5803,0,2018-01-17,2018-01-20,7,0
5803,0,2018-01-17,2018-01-21,18,0
5803,0,2018-01-17,2018-01-22,2,0
5803,0,2018-01-17,2018-01-24,3,0
5812,1,2018-01-20,2018-01-20,18,0
5813,0,2018-01-17,2018-01-15,6,0
5813,0,2018-01-17,2018-01-16,14,0
5813,0,2018-01-17,2018-01-17,10,0
5813,0,2018-01-17,2018-01-18,6,0
5813,0,2018-01-17,2018-01-19,5,0
5813,0,2018-01-17,2018-01-20,11,0
5813,0,2018-01-17,2018-01-21,15,0
5813,0,2018-01-17,2018-01-22,5,0
5813,0,2018-01-17,2018-01-23,18,0
5813,0,2018-01-17,2018-01-24,9,0
5823,1,2018-01-17,2018-01-15,11,9.99
5823,1,2018-01-17,2018-01-16,12,0
5823,1,2018-01-17,2018-01-17,8,9.99
5823,1,2018-01-17,2018-01-18,23,29.97
5823,1,2018-01-17,2018-01-19,7,9.99
5823,1,2018-01-17,2018-01-20,7,0
5823,1,2018-01-17,2018-01-21,8,9.99
5823,1,2018-01-17,2018-01-22,1,9.99
5823,1,2018-01-17,2018-01-23,0,0
5823,1,2018-01-17,2018-01-24,5,0
5833,1,2018-01-17,2018-01-15,15,0
5833,1,2018-01-17,2018-01-16,25,0
5833,1,2018-01-17,2018-01-17,11,0
5833,1,2018-01-17,2018-01-18,13,0
5833,1,2018-01-17,2018-01-19,11,0
5833,1,2018-01-17,2018-01-20,11,0
5833,1,2018-01-17,2018-01-21,21,0
5833,1,2018-01-17,2018-01-22,25,0
5833,1,2018-01-17,2018-01-23,24,0
5833,1,2018-01-17,2018-01-24,8,0
5843,1,2018-01-20,2018-01-20,3,0
5844,0,2018-01-17,2018-01-15,10,0
5844,0,2018-01-17,2018-01-16,11,0
5844,0,2018-01-17,2018-01-17,10,0
5844,0,2018-01-17,2018-01-18,5,0
5844,0,2018-01-17,2018-01-19,11,0
5844,0,2018-01-17,2018-01-22,16,0
5844,0,2018-01-17,2018-01-23,5,0
5844,0,2018-01-17,2018-01-24,6,0
5852,0,2018-01-21,2018-01-21,2,0
5853,1,2018-01-17,2018-01-15,4,0
5853,1,2018-01-17,2018-01-16,2,0
5853,1,2018-01-17,2018-01-17,3,0
5853,1,2018-01-17,2018-01-19,3,0
5853,1,2018-01-17,2018-01-20,12,0
5853,1,2018-01-17,2018-01-21,23,0
5853,1,2018-01-17,2018-01-22,0,0
5853,1,2018-01-17,2018-01-23,0,0
5853,1,2018-01-17,2018-01-24,0,0
5862,1,2018-01-18,2018-01-16,5,0
5862,1,2018-01-18,2018-01-18,5,0
5862,1,2018-01-18,2018-01-19,6,0
5862,1,2018-01-18,2018-01-20,9,0
5862,1,2018-01-18,2018-01-23,7,0
5867,1,2018-01-17,2018-01-15,8,0
5867,1,2018-01-17,2018-01-16,12,0
5867,1,2018-01-17,2018-01-17,17,0
5867,1,2018-01-17,2018-01-18,12,0
5867,1,2018-01-17,2018-01-19,16,0
5867,1,2018-01-17,2018-01-20,9,0
5867,1,2018-01-17,2018-01-21,7,0
5867,1,2018-01-17,2018-01-22,0,0
5867,1,2018-01-17,2018-01-23,0,0
5867,1,2018-01-17,2018-01-24,0,0
5877,0,2018-01-17,2018-01-15,17,0
5877,0,2018-01-17,2018-01-16,11,0
5877,0,2018-01-17,2018-01-17,14,0
5877,0,2018-01-17,2018-01-18,12,0
5877,0,2018-01-17,2018-01-19,18,0
5877,0,2018-01-17,2018-01-20,10,0
5877,0,2018-01-17,2018-01-21,14,0
5877,0,2018-01-17,2018-01-22,17,0
5877,0,2018-01-17,2018-01-23,10,0
5877,0,2018-01-17,2018-01-24,13,0
5887,0,2018-01-22,2018-01-22,15,0
5887,0,2018-01-22,2018-01-23,3,0
5889,0,2018-01-23,2018-01-23,1,0
5890,1,2018-01-17,2018-01-17,45,0
5890,1,2018-01-17,2018-01-18,11,0
5890,1,2018-01-17,2018-01-19,5,0
5893,0,2018-01-17,2018-01-15,7,0
5893,0,2018-01-17,2018-01-16,6,0
5893,0,2018-01-17,2018-01-17,10,0
5893,0,2018-01-17,2018-01-18,6,0
5893,0,2018-01-17,2018-01-19,5,0
5893,0,2018-01-17,2018-01-20,11,0
5893,0,2018-01-17,2018-01-21,11,0
5893,0,2018-01-17,2018-01-22,6,0
5893,0,2018-01-17,2018-01-23,10,0
5893,0,2018-01-17,2018-01-24,7,0
5903,0,2018-01-17,2018-01-15,14,0
5903,0,2018-01-17,2018-01-16,1,0
5903,0,2018-01-17,2018-01-17,9,0
5903,0,2018-01-17,2018-01-18,9,0
5903,0,2018-01-17,2018-01-19,0,0
5903,0,2018-01-17,2018-01-20,12,0
5903,0,2018-01-17,2018-01-21,20,0
5903,0,2018-01-17,2018-01-22,5,0
5903,0,2018-01-17,2018-01-23,3,0
5903,0,2018-01-17,2018-01-24,2,0
5913,1,2018-01-19,2018-01-19,3,0
5914,1,2018-01-18,2018-01-16,0,0
5914,1,2018-01-18,2018-01-18,5,0
5914,1,2018-01-18,2018-01-24,4,0
5917,0,2018-01-23,2018-01-23,1,0
5918,1,2018-01-22,2018-01-22,0,0
5918,1,2018-01-22,2018-01-23,6,0
5920,0,2018-01-17,2018-01-15,2,0
5920,0,2018-01-17,2018-01-17,16,0
5922,1,2018-01-20,2018-01-20,2,0
5923,0,2018-01-17,2018-01-17,3,0
5923,0,2018-01-17,2018-01-20,3,0
5923,0,2018-01-17,2018-01-22,1,0
5923,0,2018-01-17,2018-01-23,1,0
5923,0,2018-01-17,2018-01-24,0,0
5928,0,2018-01-20,2018-01-20,9,0
5928,0,2018-01-20,2018-01-22,3,0
5930,0,2018-01-17,2018-01-15,31,0
5930,0,2018-01-17,2018-01-16,35,0
5930,0,2018-01-17,2018-01-17,30,0
5930,0,2018-01-17,2018-01-18,44,0
5930,0,2018-01-17,2018-01-19,41,0
5930,0,2018-01-17,2018-01-20,24,0
5930,0,2018-01-17,2018-01-21,37,0
5930,0,2018-01-17,2018-01-22,30,0
5930,0,2018-01-17,2018-01-23,38,0
5930,0,2018-01-17,2018-01-24,26,0
5940,0,2018-01-17,2018-01-15,31,0
5940,0,2018-01-17,2018-01-16,7,0
5940,0,2018-01-17,2018-01-17,32,0
5940,0,2018-01-17,2018-01-18,24,0
5940,0,2018-01-17,2018-01-19,31,0
5940,0,2018-01-17,2018-01-20,13,0
5940,0,2018-01-17,2018-01-21,8,0
5947,1,2018-01-17,2018-01-17,48,9.99
5948,0,2018-01-17,2018-01-17,4,0
5948,0,2018-01-17,2018-01-22,5,0
5950,0,2018-01-17,2018-01-15,4,0
5950,0,2018-01-17,2018-01-16,17,0
5950,0,2018-01-17,2018-01-17,22,0
5950,0,2018-01-17,2018-01-18,25,0
5950,0,2018-01-17,2018-01-19,20,0
5950,0,2018-01-17,2018-01-20,32,0
5950,0,2018-01-17,2018-01-21,43,0
5950,0,2018-01-17,2018-01-22,12,0
5950,0,2018-01-17,2018-01-23,13,0
5959,0,2018-01-17,2018-01-15,0,0
5959,0,2018-01-17,2018-01-16,19,0
5959,0,2018-01-17,2018-01-17,26,0
5959,0,2018-01-17,2018-01-18,24,0
5959,0,2018-01-17,2018-01-19,26,0
5959,0,2018-01-17,2018-01-20,25,0
5959,0,2018-01-17,2018-01-21,25,0
5959,0,2018-01-17,2018-01-22,29,0
5959,0,2018-01-17,2018-01-23,31,0
5959,0,2018-01-17,2018-01-24,27,0
5969,0,2018-01-17,2018-01-15,9,0
5969,0,2018-01-17,2018-01-16,26,0
5969,0,2018-01-17,2018-01-17,10,0
5969,0,2018-01-17,2018-01-18,4,0
5969,0,2018-01-17,2018-01-19,18,0
5969,0,2018-01-17,2018-01-20,20,0
5969,0,2018-01-17,2018-01-21,10,0
5969,0,2018-01-17,2018-01-22,12,0
5969,0,2018-01-17,2018-01-23,15,0
5969,0,2018-01-17,2018-01-24,22,0
5979,0,2018-01-17,2018-01-15,2,0
5979,0,2018-01-17,2018-01-16,3,0
5979,0,2018-01-17,2018-01-17,3,0
5979,0,2018-01-17,2018-01-18,3,0
5979,0,2018-01-17,2018-01-19,3,0
5979,0,2018-01-17,2018-01-21,4,0
5979,0,2018-01-17,2018-01-22,2,0
5979,0,2018-01-17,2018-01-23,2,0
5979,0,2018-01-17,2018-01-24,4,0
5988,0,2018-01-18,2018-01-16,5,0
5988,0,2018-01-18,2018-01-18,10,0
5988,0,2018-01-18,2018-01-20,5,0
5988,0,2018-01-18,2018-01-21,8,0
5988,0,2018-01-18,2018-01-24,11,0
5993,1,2018-01-18,2018-01-18,0,0
5993,1,2018-01-18,2018-01-20,0,0
5993,1,2018-01-18,2018-01-22,5,0
5993,1,2018-01-18,2018-01-23,5,0
5997,0,2018-01-17,2018-01-15,2,0
5997,0,2018-01-17,2018-01-16,2,0
5997,0,2018-01-17,2018-01-17,11,0
5997,0,2018-01-17,2018-01-18,3,0
5997,0,2018-01-17,2018-01-19,8,0
6002,0,2018-01-17,2018-01-15,8,0
6002,0,2018-01-17,2018-01-16,15,0
6002,0,2018-01-17,2018-01-17,11,0
6002,0,2018-01-17,2018-01-18,5,0
6002,0,2018-01-17,2018-01-19,11,0
6002,0,2018-01-17,2018-01-20,4,0
6002,0,2018-01-17,2018-01-21,8,0
6002,0,2018-01-17,2018-01-22,14,0
6002,0,2018-01-17,2018-01-23,5,0
6002,0,2018-01-17,2018-01-24,7,0
6012,0,2018-01-17,2018-01-15,5,0
6012,0,2018-01-17,2018-01-16,39,0
6012,0,2018-01-17,2018-01-17,62,0
6012,0,2018-01-17,2018-01-18,37,0
6012,0,2018-01-17,2018-01-19,38,0
6012,0,2018-01-17,2018-01-20,51,0
6012,0,2018-01-17,2018-01-21,35,0
6012,0,2018-01-17,2018-01-22,8,0
6012,0,2018-01-17,2018-01-23,2,0
6012,0,2018-01-17,2018-01-24,42,0
6022,1,2018-01-22,2018-01-22,1,0
6023,1,2018-01-17,2018-01-15,8,0
6023,1,2018-01-17,2018-01-16,14,0
6023,1,2018-01-17,2018-01-17,8,0
6023,1,2018-01-17,2018-01-18,22,0
6023,1,2018-01-17,2018-01-19,18,0
6023,1,2018-01-17,2018-01-20,13,0
6023,1,2018-01-17,2018-01-21,24,0
6023,1,2018-01-17,2018-01-22,12,0
6023,1,2018-01-17,2018-01-23,14,0
6023,1,2018-01-17,2018-01-24,16,0
6033,0,2018-01-17,2018-01-15,20,0
6033,0,2018-01-17,2018-01-16,18,0
6033,0,2018-01-17,2018-01-17,17,0
6033,0,2018-01-17,2018-01-18,14,0
6033,0,2018-01-17,2018-01-19,21,0
6033,0,2018-01-17,2018-01-20,28,0
6033,0,2018-01-17,2018-01-21,22,0
6033,0,2018-01-17,2018-01-22,8,0
6033,0,2018-01-17,2018-01-23,27,0
6033,0,2018-01-17,2018-01-24,17,0
6043,1,2018-01-23,2018-01-21,17,0
6043,1,2018-01-23,2018-01-22,14,0
6043,1,2018-01-23,2018-01-23,3,0
6043,1,2018-01-23,2018-01-24,19,0
6047,1,2018-01-17,2018-01-16,9,0
6047,1,2018-01-17,2018-01-17,5,0
6047,1,2018-01-17,2018-01-18,4,0
6047,1,2018-01-17,2018-01-19,2,0
6047,1,2018-01-17,2018-01-20,6,0
6047,1,2018-01-17,2018-01-21,8,0
6047,1,2018-01-17,2018-01-22,6,0
6047,1,2018-01-17,2018-01-24,12,0
6055,0,2018-01-21,2018-01-21,1,0
6055,0,2018-01-21,2018-01-23,1,0
6055,0,2018-01-21,2018-01-24,0,0
6058,1,2018-01-20,2018-01-20,5,0
6059,1,2018-01-21,2018-01-21,2,0
6059,1,2018-01-21,2018-01-23,2,0
6061,0,2018-01-17,2018-01-17,1,0
6061,0,2018-01-17,2018-01-18,5,0
6061,0,2018-01-17,2018-01-21,8,0
6064,1,2018-01-18,2018-01-18,5,0
6064,1,2018-01-18,2018-01-24,13,0
6066,0,2018-01-17,2018-01-16,14,0
6066,0,2018-01-17,2018-01-17,23,0
6066,0,2018-01-17,2018-01-18,36,0
6066,0,2018-01-17,2018-01-19,35,0
6066,0,2018-01-17,2018-01-20,39,0
6066,0,2018-01-17,2018-01-21,29,0
6066,0,2018-01-17,2018-01-22,25,0
6066,0,2018-01-17,2018-01-23,36,0
6066,0,2018-01-17,2018-01-24,9,0
6075,0,2018-01-17,2018-01-16,6,0
6075,0,2018-01-17,2018-01-17,10,0
6075,0,2018-01-17,2018-01-18,5,0
6075,0,2018-01-17,2018-01-21,12,0
6075,0,2018-01-17,2018-01-22,17,0
6075,0,2018-01-17,2018-01-23,6,0
6075,0,2018-01-17,2018-01-24,5,0
6082,0,2018-01-17,2018-01-15,7,0
6082,0,2018-01-17,2018-01-16,5,0
6082,0,2018-01-17,2018-01-17,15,0
6082,0,2018-01-17,2018-01-18,7,0
6082,0,2018-01-17,2018-01-19,11,0
6082,0,2018-01-17,2018-01-20,2,0
6082,0,2018-01-17,2018-01-21,5,0
6082,0,2018-01-17,2018-01-22,4,0
6082,0,2018-01-17,2018-01-23,9,0
6082,0,2018-01-17,2018-01-24,11,0
6092,1,2018-01-17,2018-01-15,0,0
6092,1,2018-01-17,2018-01-16,8,0
6092,1,2018-01-17,2018-01-17,31,0
6092,1,2018-01-17,2018-01-18,31,0
6092,1,2018-01-17,2018-01-19,33,0
6092,1,2018-01-17,2018-01-20,5,0
6092,1,2018-01-17,2018-01-21,34,0
6092,1,2018-01-17,2018-01-22,18,0
6092,1,2018-01-17,2018-01-23,7,0
6092,1,2018-01-17,2018-01-24,4,0
6102,1,2018-01-20,2018-01-20,2,0
6103,0,2018-01-17,2018-01-17,3,0
6104,1,2018-01-21,2018-01-21,5,0
6105,0,2018-01-18,2018-01-16,0,0
6105,0,2018-01-18,2018-01-18,0,0
6107,0,2018-01-19,2018-01-17,0,0
6107,0,2018-01-19,2018-01-19,12,0
6107,0,2018-01-19,2018-01-21,16,0
6107,0,2018-01-19,2018-01-22,8,0
6107,0,2018-01-19,2018-01-23,0,0
6107,0,2018-01-19,2018-01-24,0,0
6113,1,2018-01-18,2018-01-18,5,0
6113,1,2018-01-18,2018-01-20,5,0
6115,1,2018-01-18,2018-01-16,1,0
6115,1,2018-01-18,2018-01-18,2,0
6115,1,2018-01-18,2018-01-22,0,0
6115,1,2018-01-18,2018-01-23,3,0
6115,1,2018-01-18,2018-01-24,0,0
6120,1,2018-01-20,2018-01-20,2,0
6120,1,2018-01-20,2018-01-23,5,0
6120,1,2018-01-20,2018-01-24,38,41.83
6123,1,2018-01-17,2018-01-15,13,0
6123,1,2018-01-17,2018-01-16,24,0
6123,1,2018-01-17,2018-01-17,22,0
6123,1,2018-01-17,2018-01-18,16,0
6123,1,2018-01-17,2018-01-19,20,0
6123,1,2018-01-17,2018-01-20,13,0
6123,1,2018-01-17,2018-01-21,5,0
6123,1,2018-01-17,2018-01-22,16,0
6123,1,2018-01-17,2018-01-23,10,0
6123,1,2018-01-17,2018-01-24,10,0
6133,1,2018-01-20,2018-01-20,12,0
6134,1,2018-01-21,2018-01-21,5,0
6134,1,2018-01-21,2018-01-24,8,0
6136,1,2018-01-22,2018-01-22,8,0
6136,1,2018-01-22,2018-01-24,0,0
6138,1,2018-01-17,2018-01-15,7,0
6138,1,2018-01-17,2018-01-16,12,0
6138,1,2018-01-17,2018-01-17,13,0
6138,1,2018-01-17,2018-01-18,15,0
6138,1,2018-01-17,2018-01-19,11,0
6138,1,2018-01-17,2018-01-21,5,0
6138,1,2018-01-17,2018-01-22,3,0
6138,1,2018-01-17,2018-01-23,3,0
6138,1,2018-01-17,2018-01-24,12,0
6147,0,2018-01-20,2018-01-18,26,0
6147,0,2018-01-20,2018-01-19,25,0
6147,0,2018-01-20,2018-01-20,32,0
6147,0,2018-01-20,2018-01-21,17,0
6147,0,2018-01-20,2018-01-22,1,0
6147,0,2018-01-20,2018-01-23,17,0
6147,0,2018-01-20,2018-01-24,32,0
6154,1,2018-01-17,2018-01-16,10,0
6154,1,2018-01-17,2018-01-17,9,0
6154,1,2018-01-17,2018-01-18,2,0
6157,1,2018-01-17,2018-01-15,25,0
6157,1,2018-01-17,2018-01-16,25,0
6157,1,2018-01-17,2018-01-17,18,0
6157,1,2018-01-17,2018-01-18,9,0
6157,1,2018-01-17,2018-01-19,22,0
6157,1,2018-01-17,2018-01-20,9,0
6157,1,2018-01-17,2018-01-21,25,0
6157,1,2018-01-17,2018-01-22,25,0
6157,1,2018-01-17,2018-01-23,13,0
6157,1,2018-01-17,2018-01-24,12,0
6167,1,2018-01-17,2018-01-15,5,0
6167,1,2018-01-17,2018-01-16,8,0
6167,1,2018-01-17,2018-01-17,5,0
6167,1,2018-01-17,2018-01-18,11,0
6167,1,2018-01-17,2018-01-19,7,0
6167,1,2018-01-17,2018-01-20,5,0
6167,1,2018-01-17,2018-01-21,6,0
6167,1,2018-01-17,2018-01-22,11,0
6167,1,2018-01-17,2018-01-23,11,0
6167,1,2018-01-17,2018-01-24,16,0
6177,1,2018-01-20,2018-01-20,0,0
6177,1,2018-01-20,2018-01-24,0,0
6179,1,2018-01-21,2018-01-21,10,0
6179,1,2018-01-21,2018-01-23,9,0
6179,1,2018-01-21,2018-01-24,8,0
6182,0,2018-01-18,2018-01-16,5,0
6182,0,2018-01-18,2018-01-17,7,0
6182,0,2018-01-18,2018-01-18,11,0
6182,0,2018-01-18,2018-01-19,10,0
6182,0,2018-01-18,2018-01-20,9,0
6182,0,2018-01-18,2018-01-21,6,0
6182,0,2018-01-18,2018-01-22,7,0
6182,0,2018-01-18,2018-01-23,13,0
6182,0,2018-01-18,2018-01-24,10,0
6191,1,2018-01-21,2018-01-21,0,0
6192,0,2018-01-19,2018-01-19,5,0
6192,0,2018-01-19,2018-01-20,5,0
6194,0,2018-01-17,2018-01-15,16,0
6194,0,2018-01-17,2018-01-16,5,0
6194,0,2018-01-17,2018-01-17,10,0
6194,0,2018-01-17,2018-01-18,4,0
6194,0,2018-01-17,2018-01-19,14,0
6194,0,2018-01-17,2018-01-20,10,0
6194,0,2018-01-17,2018-01-21,12,0
6194,0,2018-01-17,2018-01-22,5,0
6194,0,2018-01-17,2018-01-23,10,0
6194,0,2018-01-17,2018-01-24,7,0
6204,1,2018-01-18,2018-01-18,7,0
6205,1,2018-01-17,2018-01-17,15,0
6205,1,2018-01-17,2018-01-20,21,0
6205,1,2018-01-17,2018-01-21,5,0
6205,1,2018-01-17,2018-01-22,5,0
6205,1,2018-01-17,2018-01-23,4,0
6205,1,2018-01-17,2018-01-24,17,0
6211,0,2018-01-19,2018-01-19,5,0
6211,0,2018-01-19,2018-01-20,5,0
6211,0,2018-01-19,2018-01-21,20,0
6211,0,2018-01-19,2018-01-22,19,0
6211,0,2018-01-19,2018-01-23,10,0
6211,0,2018-01-19,2018-01-24,19,0
6217,1,2018-01-16,2018-01-14,11,0
6217,1,2018-01-16,2018-01-15,8,0
6217,1,2018-01-16,2018-01-16,15,0
6217,1,2018-01-16,2018-01-17,15,0
6217,1,2018-01-16,2018-01-18,5,0
6217,1,2018-01-16,2018-01-19,10,0
6217,1,2018-01-16,2018-01-20,9,0
6217,1,2018-01-16,2018-01-21,7,0
6217,1,2018-01-16,2018-01-22,22,0
6217,1,2018-01-16,2018-01-23,11,0
6217,1,2018-01-16,2018-01-24,11,0
6228,1,2018-01-17,2018-01-15,24,0
6228,1,2018-01-17,2018-01-16,14,0
6228,1,2018-01-17,2018-01-17,29,0
6228,1,2018-01-17,2018-01-18,18,0
6228,1,2018-01-17,2018-01-19,21,0
6228,1,2018-01-17,2018-01-20,11,0
6228,1,2018-01-17,2018-01-21,20,0
6228,1,2018-01-17,2018-01-22,17,0
6228,1,2018-01-17,2018-01-23,21,0
6228,1,2018-01-17,2018-01-24,2,0
6238,1,2018-01-23,2018-01-23,7,0
6239,1,2018-01-17,2018-01-15,41,0
6239,1,2018-01-17,2018-01-16,32,0
6239,1,2018-01-17,2018-01-17,29,0
6239,1,2018-01-17,2018-01-18,41,0
6239,1,2018-01-17,2018-01-19,37,0
6239,1,2018-01-17,2018-01-20,38,0
6239,1,2018-01-17,2018-01-21,27,0
6239,1,2018-01-17,2018-01-22,40,0
6239,1,2018-01-17,2018-01-23,36,0
6239,1,2018-01-17,2018-01-24,27,0
6249,0,2018-01-17,2018-01-15,9,0
6249,0,2018-01-17,2018-01-16,13,0
6249,0,2018-01-17,2018-01-17,15,0
6249,0,2018-01-17,2018-01-18,17,0
6249,0,2018-01-17,2018-01-19,11,0
6249,0,2018-01-17,2018-01-20,10,0
6249,0,2018-01-17,2018-01-21,24,0
6249,0,2018-01-17,2018-01-22,24,0
6249,0,2018-01-17,2018-01-23,22,0
6249,0,2018-01-17,2018-01-24,11,0
6259,0,2018-01-19,2018-01-19,7,0
6259,0,2018-01-19,2018-01-20,11,0
6259,0,2018-01-19,2018-01-21,10,0
6259,0,2018-01-19,2018-01-22,5,0
6259,0,2018-01-19,2018-01-23,10,0
6259,0,2018-01-19,2018-01-24,5,0
6265,1,2018-01-18,2018-01-16,3,0
6265,1,2018-01-18,2018-01-17,5,0
6265,1,2018-01-18,2018-01-18,6,0
6265,1,2018-01-18,2018-01-20,7,0
6265,1,2018-01-18,2018-01-22,2,0
6270,1,2018-01-21,2018-01-21,5,0
6270,1,2018-01-21,2018-01-22,7,0
6270,1,2018-01-21,2018-01-23,4,0
6270,1,2018-01-21,2018-01-24,5,0
6274,0,2018-01-18,2018-01-16,0,0
6274,0,2018-01-18,2018-01-18,3,0
6274,0,2018-01-18,2018-01-19,8,0
6274,0,2018-01-18,2018-01-20,1,0
6274,0,2018-01-18,2018-01-21,5,0
6274,0,2018-01-18,2018-01-23,4,0
6280,1,2018-01-20,2018-01-18,19,0
6280,1,2018-01-20,2018-01-19,16,0
6280,1,2018-01-20,2018-01-20,22,0
6280,1,2018-01-20,2018-01-21,20,0
6280,1,2018-01-20,2018-01-22,21,0
6280,1,2018-01-20,2018-01-23,21,0
6280,1,2018-01-20,2018-01-24,22,0
6287,1,2018-01-19,2018-01-19,2,0
6288,1,2018-01-18,2018-01-18,4,0
6289,0,2018-01-17,2018-01-15,19,0
6289,0,2018-01-17,2018-01-16,10,0
6289,0,2018-01-17,2018-01-17,10,0
6289,0,2018-01-17,2018-01-18,20,0
6289,0,2018-01-17,2018-01-19,18,0
6289,0,2018-01-17,2018-01-20,22,0
6289,0,2018-01-17,2018-01-21,19,0
6289,0,2018-01-17,2018-01-22,6,0
6289,0,2018-01-17,2018-01-23,0,0
6298,1,2018-01-20,2018-01-20,5,0
6299,0,2018-01-17,2018-01-15,7,0
6299,0,2018-01-17,2018-01-16,6,0
6299,0,2018-01-17,2018-01-17,11,0
6299,0,2018-01-17,2018-01-18,15,0
6299,0,2018-01-17,2018-01-19,10,0
6299,0,2018-01-17,2018-01-20,24,0
6299,0,2018-01-17,2018-01-21,18,0
6299,0,2018-01-17,2018-01-22,5,0
6299,0,2018-01-17,2018-01-23,5,0
6299,0,2018-01-17,2018-01-24,23,0
6309,1,2018-01-18,2018-01-18,5,0
6309,1,2018-01-18,2018-01-22,27,39.98
6309,1,2018-01-18,2018-01-23,6,0
6312,1,2018-01-17,2018-01-15,9,0
6312,1,2018-01-17,2018-01-16,13,0
6312,1,2018-01-17,2018-01-17,10,0
6312,1,2018-01-17,2018-01-19,18,0
6312,1,2018-01-17,2018-01-20,11,0
6312,1,2018-01-17,2018-01-21,10,0
6312,1,2018-01-17,2018-01-22,0,0
6312,1,2018-01-17,2018-01-23,3,0
6312,1,2018-01-17,2018-01-24,12,0
6321,0,2018-01-17,2018-01-15,14,0
6321,0,2018-01-17,2018-01-16,11,0
6321,0,2018-01-17,2018-01-17,19,0
6321,0,2018-01-17,2018-01-18,8,0
6321,0,2018-01-17,2018-01-19,5,0
6321,0,2018-01-17,2018-01-20,6,0
6321,0,2018-01-17,2018-01-21,18,0
6321,0,2018-01-17,2018-01-22,15,0
6321,0,2018-01-17,2018-01-23,7,0
6321,0,2018-01-17,2018-01-24,25,0
6331,1,2018-01-18,2018-01-16,6,0
6331,1,2018-01-18,2018-01-18,4,0
6331,1,2018-01-18,2018-01-19,5,0
6331,1,2018-01-18,2018-01-21,2,0
6335,1,2018-01-17,2018-01-15,5,0
6335,1,2018-01-17,2018-01-16,6,0
6335,1,2018-01-17,2018-01-17,5,0
6335,1,2018-01-17,2018-01-18,1,0
6335,1,2018-01-17,2018-01-24,5,0
6340,1,2018-01-20,2018-01-20,2,0
6340,1,2018-01-20,2018-01-23,0,0
6340,1,2018-01-20,2018-01-24,0,0
6343,0,2018-01-23,2018-01-23,4,0
6344,0,2018-01-17,2018-01-15,46,0
6344,0,2018-01-17,2018-01-16,34,0
6344,0,2018-01-17,2018-01-17,28,0
6344,0,2018-01-17,2018-01-18,27,0
6344,0,2018-01-17,2018-01-19,49,0
6344,0,2018-01-17,2018-01-20,25,0
6344,0,2018-01-17,2018-01-21,22,0
6344,0,2018-01-17,2018-01-22,11,0
6344,0,2018-01-17,2018-01-23,26,0
6344,0,2018-01-17,2018-01-24,18,0
6354,0,2018-01-18,2018-01-16,0,0
6354,0,2018-01-18,2018-01-18,2,0
6354,0,2018-01-18,2018-01-20,5,0
6354,0,2018-01-18,2018-01-21,5,0
6358,0,2018-01-18,2018-01-18,5,0
6358,0,2018-01-18,2018-01-20,5,0
6358,0,2018-01-18,2018-01-21,8,0
6358,0,2018-01-18,2018-01-23,5,0
6358,0,2018-01-18,2018-01-24,9,0
6363,1,2018-01-21,2018-01-21,6,0
6364,0,2018-01-17,2018-01-15,5,0
6364,0,2018-01-17,2018-01-16,15,0
6364,0,2018-01-17,2018-01-17,4,0
6364,0,2018-01-17,2018-01-18,8,0
6364,0,2018-01-17,2018-01-19,6,0
6364,0,2018-01-17,2018-01-20,17,0
6364,0,2018-01-17,2018-01-21,8,0
6364,0,2018-01-17,2018-01-22,0,0
6364,0,2018-01-17,2018-01-23,1,0
6364,0,2018-01-17,2018-01-24,0,0
6374,0,2018-01-19,2018-01-17,27,0
6374,0,2018-01-19,2018-01-18,13,0
6374,0,2018-01-19,2018-01-19,19,0
6374,0,2018-01-19,2018-01-20,20,0
6374,0,2018-01-19,2018-01-21,7,0
6374,0,2018-01-19,2018-01-22,6,0
6374,0,2018-01-19,2018-01-23,0,0
6374,0,2018-01-19,2018-01-24,0,0
6382,0,2018-01-20,2018-01-20,2,0
6383,0,2018-01-17,2018-01-17,8,0
6383,0,2018-01-17,2018-01-18,5,0
